1696836352.0,43.0,0.0,4098.4619140625,4108.3330078125,4094.8720703125,4102.43603515625,4494.35888671875,4565.255859375,4549.48681640625,4539.35888671875,4513.4619140625,4512.56396484375,4250.0,4454.615234375,4112.43603515625,4154.10302734375,0.0,0.0,2.0

1696836352.0,44.0,0.0,4097.94921875,4110.64111328125,4091.154052734375,4103.58984375,4491.2822265625,4558.7177734375,4554.615234375,4541.6669921875,4517.69189453125,4508.97412109375,4244.10302734375,4448.3330078125,4112.30810546875,4154.48681640625,0.0,0.0,2.0

1696836352.0,45.0,0.0,4097.43603515625,4107.94921875,4086.281982421875,4102.69189453125,4484.35888671875,4551.15380859375,4555.255859375,4538.0771484375,4514.10302734375,4502.05078125,4241.794921875,4440.51318359375,4103.3330078125,4155.0,0.0,0.0,2.0

1696836352.0,46.0,0.0,4099.23095703125,4110.51318359375,4086.281982421875,4099.23095703125,4482.05078125,4553.58984375,4553.97412109375,4536.02587890625,4507.56396484375,4500.255859375,4243.84619140625,4444.8720703125,4107.43603515625,4156.6669921875,0.0,0.0,2.0

1696836352.0,47.0,0.0,4096.02587890625,4111.6669921875,4085.89697265625,4099.615234375,4490.76904296875,4563.4619140625,4558.0771484375,4539.615234375,4516.5380859375,4510.0,4245.255859375,4447.30810546875,4119.23095703125,4156.2822265625,0.0,0.0,2.0

1696836352.0,48.0,0.0,4092.051025390625,4110.76904296875,4085.76904296875,4104.23095703125,4495.76904296875,4563.0771484375,4566.6669921875,4543.4619140625,4528.84619140625,4517.43603515625,4244.8720703125,4444.23095703125,4114.23095703125,4152.82080078125,0.0,0.0,2.0

1696836352.0,49.0,0.0,4094.10302734375,4117.43603515625,4084.743896484375,4106.794921875,4493.0771484375,4554.8720703125,4565.89697265625,4542.56396484375,4526.794921875,4514.23095703125,4238.4619140625,4441.9228515625,4108.205078125,4148.84619140625,0.0,0.0,2.0

1696836352.0,50.0,0.0,4090.1279296875,4120.51318359375,4078.845947265625,4105.89697265625,4496.15380859375,4559.48681640625,4557.82080078125,4539.615234375,4521.9228515625,4510.255859375,4232.43603515625,4437.94921875,4113.7177734375,4146.02587890625,0.0,0.0,2.0

1696836352.0,51.0,0.0,4077.30810546875,4111.5380859375,4071.923095703125,4100.255859375,4502.43603515625,4571.5380859375,4558.84619140625,4537.17919921875,4523.205078125,4514.48681640625,4233.84619140625,4432.82080078125,4112.05078125,4140.1279296875,0.0,0.0,2.0

1696836352.0,52.0,0.0,4067.948974609375,4107.30810546875,4065.1279296875,4093.590087890625,4500.384765625,4572.56396484375,4562.43603515625,4536.5380859375,4524.615234375,4519.615234375,4236.2822265625,4430.89697265625,4105.1279296875,4135.64111328125,0.0,0.0,2.0

1696836352.0,53.0,0.0,4071.154052734375,4106.2822265625,4062.821044921875,4091.02587890625,4494.35888671875,4570.76904296875,4563.4619140625,4537.17919921875,4518.7177734375,4516.6669921875,4232.30810546875,4430.384765625,4107.69189453125,4135.0,0.0,0.0,2.0

1696836352.0,54.0,0.0,4074.8720703125,4100.255859375,4070.256103515625,4091.02587890625,4495.89697265625,4573.4619140625,4565.1279296875,4534.10302734375,4509.744140625,4509.615234375,4224.10302734375,4424.8720703125,4109.615234375,4134.8720703125,0.0,0.0,2.0

1696836352.0,55.0,0.0,4072.821044921875,4100.89697265625,4077.948974609375,4095.0,4500.64111328125,4570.64111328125,4561.9228515625,4525.64111328125,4505.51318359375,4506.794921875,4222.82080078125,4420.89697265625,4106.9228515625,4130.64111328125,0.0,0.0,2.0

1696836352.0,56.0,0.0,4073.845947265625,4105.51318359375,4080.76904296875,4099.744140625,4498.58984375,4568.4619140625,4552.82080078125,4524.48681640625,4503.205078125,4509.744140625,4230.0,4421.02587890625,4108.0771484375,4126.2822265625,0.0,0.0,2.0

1696836352.0,57.0,0.0,4079.614990234375,4101.02587890625,4080.64111328125,4095.512939453125,4492.43603515625,4569.744140625,4554.35888671875,4532.82080078125,4506.02587890625,4511.794921875,4233.58984375,4420.1279296875,4110.1279296875,4129.744140625,0.0,0.0,2.0

1696836352.0,58.0,0.0,4086.02587890625,4096.794921875,4079.743896484375,4088.3330078125,4487.94921875,4565.255859375,4564.8720703125,4537.82080078125,4518.4619140625,4512.56396484375,4228.97412109375,4421.5380859375,4107.56396484375,4138.84619140625,0.0,0.0,2.0

1696836352.0,59.0,0.0,4093.3330078125,4099.8720703125,4084.35888671875,4095.89697265625,4488.0771484375,4564.35888671875,4567.30810546875,4540.384765625,4527.17919921875,4513.205078125,4228.0771484375,4428.97412109375,4107.94921875,4146.794921875,0.0,0.0,2.0

1696836352.0,60.0,0.0,4102.17919921875,4104.23095703125,4090.1279296875,4103.4619140625,4487.43603515625,4566.5380859375,4562.69189453125,4540.89697265625,4525.384765625,4517.05078125,4234.10302734375,4440.384765625,4117.82080078125,4153.58984375,0.0,0.0,2.0

1696836352.0,61.0,0.0,4107.05078125,4108.58984375,4085.256103515625,4100.51318359375,4482.82080078125,4561.15380859375,4555.76904296875,4538.58984375,4524.8720703125,4523.4619140625,4237.56396484375,4444.10302734375,4121.794921875,4158.58984375,0.0,0.0,2.0

1696836352.0,62.0,0.0,4102.30810546875,4111.02587890625,4075.76904296875,4099.10302734375,4480.51318359375,4560.255859375,4557.43603515625,4539.35888671875,4525.255859375,4524.23095703125,4233.97412109375,4436.6669921875,4110.1279296875,4151.2822265625,0.0,0.0,2.0

1696836352.0,63.0,0.0,4094.35888671875,4104.615234375,4072.56396484375,4101.5380859375,4486.794921875,4570.76904296875,4566.794921875,4543.205078125,4521.794921875,4516.2822265625,4229.615234375,4432.94921875,4100.0,4138.4619140625,0.0,0.0,2.0

1696836352.0,64.0,0.0,4095.64111328125,4097.56396484375,4075.385009765625,4102.69189453125,4495.64111328125,4574.48681640625,4565.0,4544.615234375,4519.35888671875,4510.0,4231.02587890625,4440.1279296875,4102.05078125,4139.615234375,0.0,0.0,2.0

1696836352.0,65.0,0.0,4103.0771484375,4099.35888671875,4081.6669921875,4106.9228515625,4501.15380859375,4567.94921875,4554.615234375,4540.89697265625,4519.35888671875,4514.8720703125,4233.58984375,4446.6669921875,4105.76904296875,4150.384765625,0.0,0.0,2.0

1696836352.0,66.0,0.0,4102.43603515625,4104.8720703125,4088.076904296875,4112.94921875,4503.4619140625,4565.51318359375,4555.64111328125,4539.10302734375,4522.17919921875,4517.30810546875,4233.0771484375,4444.8720703125,4105.1279296875,4155.0,0.0,0.0,2.0

1696836352.0,67.0,0.0,4098.205078125,4104.35888671875,4094.35888671875,4112.82080078125,4504.48681640625,4568.97412109375,4563.97412109375,4538.84619140625,4523.3330078125,4510.51318359375,4229.23095703125,4442.69189453125,4103.205078125,4151.9228515625,0.0,0.0,2.0

1696836352.0,68.0,0.0,4098.97412109375,4099.8720703125,4096.9228515625,4109.8720703125,4501.5380859375,4568.4619140625,4558.7177734375,4537.94921875,4519.23095703125,4509.8720703125,4229.23095703125,4441.5380859375,4103.4619140625,4151.9228515625,0.0,0.0,2.0

1696836352.0,69.0,0.0,4101.5380859375,4101.15380859375,4092.821044921875,4106.6669921875,4497.43603515625,4564.744140625,4550.89697265625,4538.3330078125,4527.17919921875,4516.15380859375,4238.97412109375,4436.794921875,4109.744140625,4153.0771484375,0.0,0.0,2.0

1696836352.0,70.0,0.0,4102.94921875,4106.15380859375,4091.281982421875,4110.1279296875,4502.17919921875,4568.3330078125,4556.9228515625,4536.9228515625,4539.10302734375,4520.76904296875,4248.0771484375,4434.35888671875,4118.0771484375,4156.6669921875,0.0,0.0,2.0

1696836352.0,71.0,0.0,4109.744140625,4110.384765625,4096.2822265625,4120.255859375,4504.10302734375,4568.84619140625,4558.84619140625,4531.2822265625,4533.205078125,4522.56396484375,4248.205078125,4442.17919921875,4122.94921875,4164.744140625,0.0,0.0,2.0

1696836352.0,72.0,0.0,4119.23095703125,4114.744140625,4097.43603515625,4122.30810546875,4492.94921875,4553.97412109375,4545.384765625,4530.64111328125,4527.69189453125,4526.5380859375,4247.56396484375,4454.35888671875,4124.744140625,4175.51318359375,0.0,0.0,2.0

1696836352.0,73.0,0.0,4120.1279296875,4113.3330078125,4091.281982421875,4114.35888671875,4485.255859375,4544.744140625,4540.384765625,4539.8720703125,4538.58984375,4531.5380859375,4255.1279296875,4459.10302734375,4124.615234375,4182.43603515625,0.0,0.0,2.0

1696836352.0,74.0,0.0,4112.05078125,4106.6669921875,4085.256103515625,4107.94921875,4485.51318359375,4551.41015625,4547.69189453125,4546.2822265625,4543.58984375,4532.43603515625,4260.384765625,4461.6669921875,4123.7177734375,4178.97412109375,0.0,0.0,2.0

1696836352.0,75.0,0.0,4105.255859375,4104.8720703125,4080.89697265625,4108.3330078125,4484.35888671875,4554.615234375,4544.615234375,4545.255859375,4539.615234375,4525.64111328125,4254.35888671875,4463.58984375,4119.48681640625,4171.2822265625,0.0,0.0,2.0

1696836352.0,76.0,0.0,4100.384765625,4106.794921875,4080.0,4105.64111328125,4487.43603515625,4553.58984375,4546.5380859375,4541.6669921875,4537.56396484375,4516.2822265625,4241.5380859375,4454.35888671875,4111.5380859375,4168.205078125,0.0,0.0,2.0

1696836352.0,77.0,0.0,4097.56396484375,4109.615234375,4086.923095703125,4104.48681640625,4494.744140625,4562.82080078125,4562.05078125,4538.4619140625,4528.97412109375,4508.7177734375,4227.94921875,4441.6669921875,4107.56396484375,4169.744140625,0.0,0.0,2.0

1696836352.0,78.0,0.0,4099.48681640625,4116.6669921875,4092.30810546875,4109.23095703125,4498.58984375,4571.794921875,4567.56396484375,4537.82080078125,4519.8720703125,4504.48681640625,4218.3330078125,4435.64111328125,4105.51318359375,4164.744140625,0.0,0.0,2.0

1696836352.0,79.0,0.0,4096.41015625,4117.82080078125,4086.794921875,4108.205078125,4498.0771484375,4566.41015625,4558.97412109375,4540.255859375,4522.30810546875,4498.58984375,4216.41015625,4429.8720703125,4097.05078125,4156.41015625,0.0,0.0,2.0

1696836352.0,80.0,0.0,4086.923095703125,4113.4619140625,4078.845947265625,4100.0,4492.43603515625,4555.255859375,4554.48681640625,4545.1279296875,4522.69189453125,4494.615234375,4215.1279296875,4421.5380859375,4089.8720703125,4153.7177734375,0.0,0.0,2.0

